team,season,conference,power5_flag,wins,losses,win_pct,conf_wins,conf_losses,bowl_eligible,sp_overall,sp_offense,sp_defense,talent_composite,srs_rating,points_for,points_against,point_differential,ppg,ppg_allowed,games_played,transfers_out,avg_stars_out,avg_rating_out,transfers_in,avg_stars_in,avg_rating_in,net_transfers,recruiting_rank,recruiting_points,off_pass_success_rate,off_pass_explosiveness,off_pass_ppa,off_rush_success_rate,off_rush_explosiveness,off_rush_ppa,def_pass_success_rate,def_pass_explosiveness,def_pass_ppa,def_rush_success_rate,def_rush_explosiveness,def_rush_ppa
Houston,2016,American Athletic,False,9,4,0.6923076923076923,5,3,True,10.1,30.8,21.7,572.7,5.37204177299931,466.0,305.0,161.0,35.84615384615385,23.46153846153846,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,201.5,0.4414414414414414,1.564132887522924,0.2675215879901959,0.4141221374045801,0.9186200630519912,0.0516489863126173,0.3666666666666666,1.6538138897743295,0.139611209412796,0.3357664233576642,0.9872323324610376,-0.0254404347982896
North Texas,2016,Conference USA,False,5,8,0.3846153846153846,3,5,False,-14.6,22.0,37.5,351.58,-16.5075815249903,322.0,424.0,-102.0,24.76923076923077,32.61538461538461,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,122.36,0.3674321503131524,1.3938310018740168,0.0674584998333465,0.4263157894736842,1.0994425530801808,0.1219173974048554,0.35656836461126,1.784248590225875,0.1178085590025955,0.4513274336283185,0.973079569100025,0.1458264450824906
Texas,2016,Big 12,True,5,7,0.4166666666666667,3,6,False,10.6,37.4,26.8,838.97,2.59769625975196,383.0,378.0,5.0,31.916666666666668,31.5,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,280.66,0.4332552693208431,1.3837813277643658,0.1707134378197403,0.487719298245614,0.8550737670964286,0.1867631001767683,0.4054669703872437,1.6345077059648287,0.2834492637832883,0.4319066147859922,0.928710015856232,0.1218334544540403
BYU,2016,FBS Independents,False,9,4,0.6923076923076923,0,0,True,8.0,29.6,23.1,529.05,7.31924800603024,384.0,254.0,130.0,29.53846153846154,19.53846153846154,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,177.85,0.4168734491315136,1.3831698365940417,0.1184109023747642,0.4589473684210526,0.9935285442824876,0.197485003682065,0.4202898550724637,1.5813434765267815,0.1780669713224566,0.3645833333333333,0.8520943791600389,-0.0252115574700086
Utah,2016,Pac-12,True,9,4,0.6923076923076923,5,4,True,10.9,32.5,23.6,580.07,9.21966229726325,388.0,311.0,77.0,29.846153846153847,23.923076923076923,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,200.66,0.3776722090261282,1.6221269988045528,0.1909531578049117,0.4677716390423573,0.9050874504839546,0.1081715645408336,0.3663366336633663,1.7009883600493818,0.1985892835700599,0.4285714285714285,0.9160528567601816,0.0644112785718424
Virginia,2016,ACC,True,2,10,0.1666666666666666,1,7,False,-3.8,25.4,28.5,618.91,-5.35803356528149,270.0,405.0,-135.0,22.5,33.75,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,164.95,0.3803088803088803,1.3786924426218106,0.0206735893622536,0.4415954415954416,0.9194765938123124,0.0809545571861192,0.4789473684210526,1.7165185497041815,0.433554291725463,0.4025695931477516,0.9525183266006152,0.0781605563206179
Virginia Tech,2016,ACC,True,10,4,0.7142857142857143,6,3,True,15.2,34.5,19.6,646.82,14.956628450091,490.0,319.0,171.0,35.0,22.785714285714285,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,190.06,0.4811715481171548,1.4902454136391212,0.3284024128643484,0.4273927392739274,0.8287052567685743,0.0524655456899542,0.3333333333333333,1.7007476689738197,0.1525120597869998,0.4012096774193548,0.8960160418001896,0.0478339831600181
Washington,2016,Pac-12,True,12,2,0.8571428571428571,9,1,True,26.7,40.2,13.9,699.64,27.2880505579715,585.0,248.0,337.0,41.785714285714285,17.714285714285715,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,209.87,0.5034802784222738,1.6292277537194289,0.4624415392589728,0.5069582504970179,0.9216198959718404,0.2218521408939038,0.3436213991769547,1.514780924768069,0.0010676872452213,0.3710691823899371,0.9772246282845592,0.013672346454415
Washington State,2016,Pac-12,True,8,5,0.6153846153846154,7,2,True,6.2,36.2,27.8,522.58,15.4777914064518,496.0,343.0,153.0,38.15384615384615,26.384615384615383,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,169.74,0.467438494934877,1.4138863957916843,0.2987244813855087,0.4865671641791044,0.8983946742967166,0.1701624517182886,0.4507658643326039,1.5070290173403464,0.3065659885539983,0.4150485436893203,0.9709080862409932,0.0242775351464133
Wisconsin,2016,Big Ten,True,11,3,0.7857142857142857,7,3,True,16.1,30.5,14.8,643.76,17.930120223639,397.0,218.0,179.0,28.357142857142858,15.571428571428571,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,202.85,0.4563953488372093,1.648117434950111,0.3511683068872582,0.4400630914826498,0.8576116174473155,0.0627586761132317,0.3685344827586206,1.4905712727869658,0.098102417651943,0.3891752577319587,0.7548798792445057,-0.0224232691757267
Marshall,2016,Conference USA,False,3,9,0.25,2,6,False,-12.7,24.6,35.8,485.46,-20.0244313143606,317.0,423.0,-106.0,26.416666666666668,35.25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,176.55,0.3482587064676617,1.629385832872041,0.0833199155311656,0.4305555555555556,0.8103090280784414,0.0449019370933882,0.456973293768546,1.7857007066038706,0.456426912399681,0.467866323907455,0.9666751601591842,0.1608777280008106
West Virginia,2016,Big 12,True,10,3,0.7692307692307693,7,2,True,11.3,35.7,22.8,654.64,10.4358013428621,405.0,312.0,93.0,31.153846153846153,24.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,194.45,0.4549653579676674,1.5965896455925708,0.2903906469234017,0.4288321167883211,1.015381186666021,0.1532961256316793,0.4036144578313253,1.6185620662372195,0.203480192456048,0.4222222222222222,0.7780548110925015,0.0436735951410063
Fresno State,2016,Mountain West,False,1,11,0.0833333333333333,0,8,False,-16.9,16.4,33.9,404.97,-20.5376723544043,212.0,371.0,-159.0,17.666666666666668,30.916666666666668,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,137.22,0.3410138248847926,1.6952417741995054,0.1177827689574285,0.3576642335766423,0.8459880418098117,-0.0231111792832767,0.3936170212765957,1.6753256719725431,0.3087727642366229,0.5093378607809848,0.8621837291383915,0.1795566106220424
Georgia Southern,2016,Sun Belt,False,5,7,0.4166666666666667,4,4,False,-3.9,27.8,32.6,435.33,-7.81579865860589,319.0,318.0,1.0,26.583333333333332,26.5,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,149.4,0.4166666666666667,1.709030227466809,0.2883057407290283,0.4177852348993288,0.9921958277013546,0.1103042029671469,0.430939226519337,1.6288251290022815,0.2824722664913222,0.4145785876993166,0.9983401319283276,0.0596384384358961
Old Dominion,2016,Conference USA,False,10,3,0.7692307692307693,7,1,True,-0.7,29.9,30.9,347.2,-4.1842763802168,456.0,354.0,102.0,35.07692307692308,27.23076923076923,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,106.63,0.4352617079889807,1.659499051959049,0.2570806852664982,0.4253393665158371,1.134099458649708,0.1944358662316504,0.4240196078431372,1.5165022045834349,0.2010756541862483,0.4507042253521127,1.0039968974557398,0.1618900462448466
Louisiana,2016,Sun Belt,False,6,7,0.4615384615384615,5,3,True,-8.7,19.8,29.4,421.37,-9.84118661985666,307.0,329.0,-22.0,23.615384615384617,25.307692307692307,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,115.83,0.3474801061007957,1.6207111082780028,0.0765088709419108,0.448087431693989,0.8613221779416574,0.0836119420742865,0.4385964912280701,1.5780530452849355,0.295960326299676,0.371002132196162,0.8419523888895227,-0.091942187090727
Texas State,2016,Sun Belt,False,2,10,0.1666666666666666,0,8,False,-25.5,18.4,42.5,351.76,-29.2318381303815,223.0,493.0,-270.0,18.583333333333332,41.083333333333336,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,111.71,0.3702882483370288,1.4213041655063237,0.0433430521692762,0.348051948051948,0.9638545614036624,-0.0112280811232877,0.4601063829787234,1.5432806959227012,0.4098181023481558,0.4540337711069418,0.9803746492445836,0.155653551145221
Utah State,2016,Mountain West,False,3,9,0.25,1,7,False,-4.4,24.7,27.7,357.13,-9.29726200658449,287.0,352.0,-65.0,23.916666666666668,29.333333333333332,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,130.65,0.362962962962963,1.5890525912287248,0.1213844733048259,0.4113110539845758,1.2776000156298326,0.1800932703548643,0.3772455089820359,1.6801372006586246,0.2645540454755191,0.4543761638733706,0.8588792053444073,0.1057904792704671
Alabama,2016,SEC,True,14,1,0.9333333333333332,9,0,True,31.7,40.0,8.6,982.66,33.5909660546146,582.0,195.0,387.0,38.8,13.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,302.04,0.4113636363636364,1.6158216436312975,0.2751232867368877,0.5057283142389526,1.0473528756681023,0.2493716990063306,0.3278688524590163,1.5393158280307908,-0.0490871923030637,0.2883720930232558,0.8426124468096243,-0.1607261440242026
Mississippi State,2016,SEC,True,6,7,0.4615384615384615,3,5,True,5.4,34.5,27.8,679.14,3.45548517941222,395.0,413.0,-18.0,30.384615384615383,31.76923076923077,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,211.11,0.4084507042253521,1.5110663408833749,0.1593675930511529,0.4631782945736434,1.1033598061990135,0.2454142953271194,0.4352226720647773,1.7307817808598742,0.3354773832278226,0.4108695652173913,0.9424866570862216,0.1094363196792669
Army,2016,FBS Independents,False,8,5,0.6153846153846154,0,0,True,-9.9,22.2,29.2,131.74,-5.23833283288768,389.0,258.0,131.0,29.923076923076923,19.846153846153847,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,108.9,0.3278688524590163,2.2072985129333955,0.0528109293471393,0.5060893098782138,1.0237009635150238,0.2750533765112078,0.4017595307917888,1.4896010660152823,0.1569797497515749,0.4105571847507331,0.9334818305294325,0.0645433461237962
Illinois,2016,Big Ten,True,3,9,0.25,2,7,False,-6.7,22.7,29.5,523.91,-10.0826285377318,236.0,383.0,-147.0,19.666666666666668,31.916666666666668,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,153.64,0.3619302949061662,1.445846797875625,0.0953489212380289,0.3660714285714285,1.160311075044011,0.0502171026746568,0.4303030303030303,1.533219891049128,0.2243915893192005,0.4520295202952029,0.903460772400374,0.1220004136164912
Air Force,2016,Mountain West,False,10,3,0.7692307692307693,5,3,True,4.4,33.0,29.9,44.58,1.24413167042028,457.0,341.0,116.0,35.15384615384615,26.23076923076923,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,110.9,0.3949044585987261,2.3585096456535113,0.4527562909412465,0.48559670781893,0.8550113097141425,0.1750032582939666,0.3736842105263158,2.0239133035580625,0.2827391298726122,0.3441734417344173,1.0572982673534057,0.011775664227503
Akron,2016,Mid-American,False,5,7,0.4166666666666667,3,5,False,-5.6,22.3,28.2,443.73,-11.6409521720859,329.0,403.0,-74.0,27.416666666666668,33.583333333333336,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,82.29,0.3975903614457831,1.6929851693305635,0.2146067240307566,0.3899721448467966,1.013464281811463,0.0583186331011025,0.4378109452736318,1.5580783900241446,0.2837179468404494,0.4816955684007707,0.921706143899783,0.1733190219172455
App State,2016,Sun Belt,False,10,3,0.7692307692307693,7,1,True,9.2,30.0,20.5,333.36,4.96843286695315,380.0,232.0,148.0,29.23076923076923,17.846153846153847,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,111.72,0.4195583596214511,1.4694260467102227,0.1991681318207403,0.4599236641221374,1.0744671271722976,0.1902582222458259,0.3548387096774194,1.4317806171848002,-0.0008929020989679,0.3890489913544668,0.8779401319729265,0.0953808250920689
Arkansas State,2016,Sun Belt,False,8,5,0.6153846153846154,7,1,True,-1.2,21.9,21.1,471.45,-1.1979580664355,355.0,279.0,76.0,27.307692307692307,21.46153846153846,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,132.18,0.3679245283018867,1.8644099004816057,0.2763935720925918,0.3910386965376782,0.8798967202221095,-0.0335729800349165,0.3275488069414317,1.6845168105064183,0.0812608525039336,0.3649484536082474,0.8447108875565179,-0.019695783905435
Ball State,2016,Mid-American,False,4,8,0.3333333333333333,1,7,False,-7.0,28.2,35.1,365.94,-12.2033638339111,324.0,361.0,-37.0,27.0,30.083333333333332,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,110.91,0.4285714285714285,1.3187341449785983,0.1028402970835528,0.5119047619047619,0.8822496073436861,0.1898466590485815,0.4561752988047808,1.5153756670323422,0.3033424147231659,0.4173228346456692,1.070063255081114,0.0892359236151073
Buffalo,2016,Mid-American,False,2,10,0.1666666666666666,1,7,False,-18.8,16.8,33.5,343.64,-22.7968684591142,198.0,388.0,-190.0,16.5,32.333333333333336,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,107.51,0.3605769230769231,1.4760845238110376,0.093525374981708,0.3925925925925926,0.9824894360066342,0.0537141745175031,0.4166666666666667,1.6353604545642069,0.2484196375419352,0.4681583476764199,0.9599826354995796,0.1502191634858158
UCF,2016,American Athletic,False,6,7,0.4615384615384615,4,4,True,-2.2,19.3,23.3,510.27,-1.15978341223176,374.0,320.0,54.0,28.76923076923077,24.615384615384617,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,162.22,0.3566433566433566,1.3567796794020917,0.0440503927654687,0.3663793103448275,1.2104831801377145,0.0694946121726502,0.3149425287356321,1.7034509756869454,-0.040490803300388,0.377016129032258,0.9057663922572342,-0.0214541845158145
Central Michigan,2016,Mid-American,False,6,7,0.4615384615384615,3,5,True,-6.1,27.6,31.4,391.81,-9.09453952526874,342.0,394.0,-52.0,26.307692307692307,30.307692307692307,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,112.52,0.3951612903225806,1.6760201643381814,0.217816291884959,0.4175531914893617,0.8763309988839108,0.0522562057080794,0.4335664335664335,1.547245617937091,0.2288973001542453,0.4131868131868131,0.9411181523043628,0.0675491861050629
Cincinnati,2016,American Athletic,False,4,8,0.3333333333333333,1,7,False,-3.6,24.5,27.3,541.58,-11.684403612296,232.0,323.0,-91.0,19.333333333333332,26.916666666666668,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,152.74,0.3991596638655462,1.566733093220357,0.1626928518998937,0.3833780160857908,0.7337484300055714,-0.0551448974971915,0.4504950495049505,1.5223703602706689,0.2360122687989422,0.4194139194139194,0.8208738031475099,0.0556545723362158
Eastern Michigan,2016,Mid-American,False,7,6,0.5384615384615384,4,4,True,-8.2,28.3,36.6,347.7,-8.72409398985751,385.0,388.0,-3.0,29.615384615384617,29.846153846153847,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,102.89,0.4573055028462998,1.556688446952451,0.3024630149265276,0.4385593220338983,0.8299214905557208,0.0579249823956218,0.459915611814346,1.4445897155339338,0.2790130483235974,0.5,0.8397167973944837,0.1294137303625759
Florida Atlantic,2016,Conference USA,False,3,9,0.25,2,6,False,-14.1,28.7,43.5,408.4,-20.0269984643843,317.0,477.0,-160.0,26.416666666666668,39.75,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,132.74,0.3746556473829201,1.4883982578499435,0.1330287965791121,0.4520884520884521,1.042108880275897,0.1922598069986607,0.4819277108433735,1.6258515573452517,0.4103396866757232,0.5062761506276151,1.058916634685487,0.3030461833930951
Florida International,2016,Conference USA,False,4,8,0.3333333333333333,4,4,False,-19.0,25.0,42.2,362.84,-19.1137193361212,288.0,418.0,-130.0,24.0,34.833333333333336,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,119.8,0.3986175115207373,1.4978140055230342,0.1099299009289801,0.4191919191919191,1.0013489081104638,0.0821556477785026,0.45,1.563677131891812,0.2687156466813277,0.4988713318284424,0.9109968714091062,0.2038959123373599
Georgia State,2016,Sun Belt,False,3,9,0.25,2,6,False,-12.1,17.3,26.7,321.79,-14.6389784933595,239.0,319.0,-80.0,19.916666666666668,26.583333333333332,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,96.32,0.3741339491916859,1.6610647324583312,0.2274136916945539,0.346875,0.8687215226200224,-0.0269316387156415,0.3668478260869565,1.529279068300221,0.0777784263803653,0.475,0.7572131240936852,0.1180122619163378
Iowa,2016,Big Ten,True,8,5,0.6153846153846154,6,3,True,10.3,29.0,18.9,558.73,11.0199916533439,324.0,245.0,79.0,24.923076923076923,18.846153846153847,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,181.39,0.3473053892215569,1.5369656895822046,0.085560547544205,0.4484210526315789,0.940372912163162,0.1306274976897646,0.3679245283018867,1.6202552449842362,0.1500484385878114,0.4239828693790149,0.7576051910392689,0.0645577342088235
Kansas,2016,Big 12,True,2,10,0.1666666666666666,1,8,False,-15.9,21.0,36.0,491.0,-15.6630652216379,243.0,448.0,-205.0,20.25,37.333333333333336,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,159.19,0.3422131147540984,1.4690890265612624,0.006441620550708,0.3674540682414698,0.9186248546784268,0.0326994192359704,0.4210526315789473,1.5904622904903527,0.2040162203303533,0.4628571428571428,1.0500652165368722,0.1760046209534511
Kansas State,2016,Big 12,True,9,4,0.6923076923076923,6,3,True,8.2,34.2,27.2,505.29,9.71369830781239,419.0,290.0,129.0,32.23076923076923,22.307692307692307,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,155.49,0.4114114114114114,1.447413611054296,0.210832228361537,0.525830258302583,0.9749637378093337,0.2407460449163764,0.4507042253521127,1.4442963990924422,0.1995372246837527,0.4053333333333333,0.8892114886145729,0.0692198655689829
Kent State,2016,Mid-American,False,3,9,0.25,2,6,False,-12.0,16.6,27.4,334.01,-10.5037917058314,247.0,344.0,-97.0,20.583333333333332,28.666666666666668,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,82.77,0.3320610687022901,1.6590600358634189,-0.0042650312854688,0.3935309973045822,1.0595792856043496,0.1496682499138012,0.3809523809523809,1.5717611258456905,0.2028333462565448,0.4627906976744186,0.977146694978108,0.1490113903945329
Louisiana Tech,2016,Conference USA,False,9,5,0.6428571428571429,6,3,True,3.1,39.8,36.9,451.38,1.54401530221678,620.0,470.0,150.0,44.285714285714285,33.57142857142857,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,128.91,0.536283185840708,1.5301790928197347,0.5193576424326486,0.5076142131979695,1.0261872676589645,0.210111198732097,0.4662921348314606,1.5460677876670996,0.3294004978362855,0.4854771784232365,0.9030752683708952,0.1650881332162957
Miami,2016,ACC,True,9,4,0.6923076923076923,5,3,True,18.6,34.1,17.3,745.93,16.8084437845902,446.0,241.0,205.0,34.30769230769231,18.53846153846154,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,231.78,0.4484304932735426,1.596402725912057,0.3465344355190821,0.3932038834951456,1.0383952725419248,0.1038568922391564,0.3705263157894737,1.523341831467261,0.1567026459714513,0.3786191536748329,0.9991242995160572,-0.0139529226506194
Middle Tennessee,2016,Conference USA,False,8,5,0.6153846153846154,5,3,True,-1.9,35.0,36.8,436.6,-9.3881597580781,516.0,465.0,51.0,39.69230769230769,35.76923076923077,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,128.26,0.4346153846153846,1.6959224222597709,0.3716133287657304,0.4802110817941952,1.0596247463320865,0.2466141395289173,0.3949044585987261,1.515771396575527,0.1200660548195138,0.490530303030303,0.9359434807224128,0.1997150072950307
Navy,2016,American Athletic,False,9,5,0.6428571428571429,7,2,True,6.8,39.8,33.9,342.77,2.4539236509197,531.0,434.0,97.0,37.92857142857143,31.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,132.07,0.4475138121546961,1.9164871443173264,0.4418499343527615,0.5376044568245125,1.062808374895002,0.3237621083655002,0.4871794871794871,1.6714628445754711,0.4346964316046449,0.4461247637051039,0.9841120419722348,0.1575301490341312
Charlotte,2016,Conference USA,False,4,8,0.3333333333333333,3,5,False,-20.9,17.6,36.9,330.55,-19.6006376881824,302.0,415.0,-113.0,25.166666666666668,34.583333333333336,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,106.83,0.3190954773869346,1.689674285734603,0.0483290803660129,0.4230769230769231,1.009013360544048,0.1325282344660275,0.4467640918580375,1.4916654728870369,0.2806641673896992,0.4318181818181818,0.8483002850989351,0.0559767465014433
UL Monroe,2016,Sun Belt,False,4,8,0.3333333333333333,3,5,False,-21.3,20.4,41.5,322.82,-19.6154685511281,280.0,469.0,-189.0,23.333333333333332,39.083333333333336,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,99.51,0.3562005277044855,1.7510275909237654,0.0826545855124264,0.4323232323232323,0.9185839156504872,0.062288573743275,0.4467455621301775,1.6836210488895909,0.3400901600937169,0.517175572519084,0.9778270617808578,0.236918999053041
UNLV,2016,Mountain West,False,4,8,0.3333333333333333,3,5,False,-14.3,26.7,40.4,376.26,-15.2844267126864,379.0,441.0,-62.0,31.583333333333332,36.75,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,142.78,0.3597359735973597,1.7094106650262308,0.1927648910777051,0.44140625,1.129560107773798,0.2288516605423847,0.3825665859564164,1.84560240889663,0.2799377657100678,0.4957081545064378,0.9221881202649714,0.1885706859318321
Nevada,2016,Mountain West,False,5,7,0.4166666666666667,3,5,False,-13.0,26.2,37.9,389.56,-13.6989851585147,305.0,348.0,-43.0,25.416666666666668,29.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,118.76,0.404320987654321,1.5880304275573618,0.2835178016454053,0.476303317535545,0.8718858359948368,0.1410070922056377,0.452991452991453,1.5869076268348854,0.2708641485483115,0.4846153846153846,1.047251707075884,0.2202156091486788
Northern Illinois,2016,Mid-American,False,5,7,0.4166666666666667,5,3,False,-2.4,32.0,32.7,403.27,-3.17398896545236,366.0,364.0,2.0,30.5,30.333333333333332,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,111.4,0.4221635883905013,1.4774807271872972,0.2386594514234271,0.4509394572025052,1.0305221548158536,0.1746897940056773,0.4325699745547073,1.5832415543096638,0.244945590955141,0.4478935698447893,0.9922572547495896,0.1767337884083125
Oregon,2016,Pac-12,True,4,8,0.3333333333333333,2,7,False,6.1,42.5,36.1,738.29,2.2041742780277,425.0,497.0,-72.0,35.416666666666664,41.416666666666664,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,216.42,0.4194312796208531,1.8493142447717783,0.3712535766515297,0.4700854700854701,1.0442965555913843,0.1745281373408478,0.492600422832981,1.385022356958032,0.3568946455057536,0.5393939393939394,1.010009318427432,0.2777772103781238
Purdue,2016,Big Ten,True,3,9,0.25,1,8,False,-11.0,25.1,35.6,512.72,-12.6826430411991,295.0,459.0,-164.0,24.583333333333332,38.25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,145.09,0.3873720136518771,1.5563786490165936,0.1039310016572646,0.4216867469879518,0.9300832206693374,0.062947741045667,0.4401197604790419,1.6927606193731732,0.3567031704984595,0.4512428298279158,1.0966209300239795,0.1933993269690207
SMU,2016,American Athletic,False,5,7,0.4166666666666667,3,5,False,-10.8,24.3,32.6,474.03,-8.33634219854246,332.0,435.0,-103.0,27.666666666666668,36.25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,152.27,0.3825363825363825,1.702427428103167,0.1956115621566835,0.3835920177383592,0.8856191721232158,0.0659054738627237,0.4116279069767442,1.5326207752199847,0.1129603167121847,0.4600840336134453,1.0325343702515253,0.1986088057167289
Southern Miss,2016,Conference USA,False,7,6,0.5384615384615384,4,4,True,0.7,29.1,29.6,441.29,-8.77826627781831,427.0,384.0,43.0,32.84615384615385,29.53846153846154,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,126.05,0.4148296593186373,1.7409664390731665,0.320712312691529,0.4393063583815029,0.9618459178709592,0.1114439689298812,0.3090379008746355,1.7917531000483442,0.0678424225493208,0.3746835443037974,1.320690829716374,0.1503478702243255
South Carolina,2016,SEC,True,6,7,0.4615384615384615,3,5,True,-4.0,22.7,27.5,706.9,-2.83243258319577,270.0,344.0,-74.0,20.76923076923077,26.46153846153846,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,216.77,0.3758542141230068,1.5329507043825046,0.1376439596006113,0.4160919540229885,0.9341075280503566,0.0758696789106769,0.4382566585956416,1.530493820277146,0.1820841638183365,0.4626865671641791,0.8421827250861883,0.1012608441321497
TCU,2016,Big 12,True,6,7,0.4615384615384615,4,5,True,11.0,34.5,23.4,665.53,4.28412900137947,403.0,364.0,39.0,31.0,28.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,235.79,0.4166666666666667,1.3856939818258174,0.1589929605432885,0.4848484848484848,1.054998171332647,0.2568749121481834,0.3595744680851064,1.7128200255503232,0.1595073962926215,0.411214953271028,0.9926829654589386,0.1700645498726209
Tennessee,2016,SEC,True,9,4,0.6923076923076923,4,4,True,16.3,39.9,25.2,813.92,10.4427100326983,473.0,375.0,98.0,36.38461538461539,28.846153846153847,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,253.94,0.4427480916030534,1.6694229485687668,0.2620459292422935,0.4737903225806452,0.9476967946839177,0.1588946536387584,0.3699551569506726,1.580016665838022,0.1625594105588855,0.4748603351955307,0.9809444390336391,0.1761174045885613
UTSA,2016,Conference USA,False,6,7,0.4615384615384615,5,3,True,-11.2,22.7,33.6,397.64,-7.34721318830964,379.0,363.0,16.0,29.153846153846153,27.923076923076923,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,120.32,0.3759791122715404,1.8463725397073272,0.2702933908505892,0.4183908045977011,0.8924535893211121,0.0809264572312093,0.3734643734643734,1.7525083225418936,0.2204724433231222,0.4577464788732394,0.8482355004221109,0.0995759954545718
UTEP,2016,Conference USA,False,4,8,0.3333333333333333,2,6,False,-16.1,25.0,40.6,290.4,-21.2956131028673,316.0,419.0,-103.0,26.333333333333332,34.916666666666664,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,99.39,0.3796296296296296,1.5211918526262913,0.0926011447840494,0.4119318181818182,1.0745028815454982,0.1359937769110748,0.4465408805031446,1.4945939249930908,0.2873570809079759,0.5061425061425061,0.914379605591834,0.2357022828287696
Texas Tech,2016,Big 12,True,5,7,0.4166666666666667,3,6,False,3.7,40.6,36.9,604.93,1.00437796529513,524.0,522.0,2.0,43.666666666666664,43.5,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,184.64,0.4801178203240059,1.610287669594792,0.4089095520398407,0.4598337950138504,0.8808958381502736,0.1321084635640028,0.4757709251101321,1.6319796500407988,0.4203430458417239,0.5061475409836066,0.9655471288226652,0.2063571239617365
Toledo,2016,Mid-American,False,9,4,0.6923076923076923,6,2,True,12.3,40.6,27.4,460.86,4.98993693781041,494.0,334.0,160.0,38.0,25.692307692307693,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,132.92,0.4987531172069825,1.8699100923688292,0.5869363008052815,0.4618736383442265,0.8188530152345918,0.1363961258191535,0.3842239185750636,1.683046207344643,0.238658117745745,0.3720379146919431,1.1235466096794833,0.0792926914390678
